student_id,name,exam_no,exam_date,exam_label,total_score,max_score,percentage,rank,percentile
STU004,Arnav Yadav,10,2024-06-25,NEET Mock 10,369,728,50.69,33,67.68
STU035,Shreya Shah,10,2024-06-25,NEET Mock 10,364,728,50.0,34,66.67
STU066,Harsh Saxena,10,2024-06-25,NEET Mock 10,361,728,49.59,35,65.66
STU062,Om Bhat,10,2024-06-25,NEET Mock 10,359,728,49.31,36,64.65
STU001,Rekha Kumar,10,2024-06-25,NEET Mock 10,358,728,49.18,37,63.64
STU032,Sumit Srivastava,10,2024-06-25,NEET Mock 10,357,728,49.04,38,62.63
STU002,Akash Verma,10,2024-06-25,NEET Mock 10,355,728,48.76,39,61.62
STU096,Pratik Reddy,10,2024-06-25,NEET Mock 10,355,728,48.76,40,60.61
STU039,Sandeep Gupta,10,2024-06-25,NEET Mock 10,353,728,48.49,41,59.6
STU027,Aanya Pandey,10,2024-06-25,NEET Mock 10,349,728,47.94,42,58.59
STU038,Sandeep Dubey,10,2024-06-25,NEET Mock 10,349,728,47.94,43,57.58
STU052,Naman Singh,10,2024-06-25,NEET Mock 10,346,728,47.53,44,56.57
STU082,Anita Bhat,10,2024-06-25,NEET Mock 10,346,728,47.53,45,55.56
STU046,Radha Iyer,10,2024-06-25,NEET Mock 10,344,728,47.25,46,54.55
STU079,Suresh Rao,10,2024-06-25,NEET Mock 10,344,728,47.25,47,53.54
STU051,Aadhya Pandey,10,2024-06-25,NEET Mock 10,343,728,47.12,48,52.53
STU009,Gaurav Shah,10,2024-06-25,NEET Mock 10,342,728,46.98,49,51.52
STU007,Kiara Subramaniam,10,2024-06-25,NEET Mock 10,340,728,46.7,50,50.51
STU021,Sneha Shah,10,2024-06-25,NEET Mock 10,335,728,46.02,51,49.49
STU033,Lokesh Singh,10,2024-06-25,NEET Mock 10,335,728,46.02,52,48.48
STU006,Ritu Bhat,10,2024-06-25,NEET Mock 10,334,728,45.88,53,47.47
STU028,Sunita Chaturvedi,10,2024-06-25,NEET Mock 10,333,728,45.74,54,46.46
STU084,Navya Shah,10,2024-06-25,NEET Mock 10,333,728,45.74,55,45.45
STU026,Parth Pillai,10,2024-06-25,NEET Mock 10,332,728,45.6,56,44.44
STU054,Puja Bhat,10,2024-06-25,NEET Mock 10,332,728,45.6,57,43.43
STU056,Diya Reddy,10,2024-06-25,NEET Mock 10,332,728,45.6,58,42.42
STU083,Ritesh Menon,10,2024-06-25,NEET Mock 10,330,728,45.33,59,41.41
STU019,Isha Bhat,10,2024-06-25,NEET Mock 10,321,728,44.09,60,40.4
STU037,Priya Patel,10,2024-06-25,NEET Mock 10,319,728,43.82,61,39.39
STU077,Sai Patel,10,2024-06-25,NEET Mock 10,317,728,43.54,62,38.38
STU020,Savita Saxena,10,2024-06-25,NEET Mock 10,316,728,43.41,63,37.37
STU081,Vihaan Saxena,10,2024-06-25,NEET Mock 10,315,728,43.27,64,36.36
STU029,Sumit Yadav,10,2024-06-25,NEET Mock 10,312,728,42.86,65,35.35
STU023,Krishna Bhat,10,2024-06-25,NEET Mock 10,311,728,42.72,66,34.34
STU069,Amit Sharma,10,2024-06-25,NEET Mock 10,311,728,42.72,67,33.33
STU070,Aanya Verma,10,2024-06-25,NEET Mock 10,310,728,42.58,68,32.32
STU088,Divya Sharma,10,2024-06-25,NEET Mock 10,310,728,42.58,69,31.31
STU050,Lokesh Mehta,10,2024-06-25,NEET Mock 10,309,728,42.45,70,30.3
STU045,Anaya Iyer,10,2024-06-25,NEET Mock 10,308,728,42.31,71,29.29
STU098,Gaurav Nair,10,2024-06-25,NEET Mock 10,305,728,41.9,72,28.28
STU100,Kavya Shukla,10,2024-06-25,NEET Mock 10,304,728,41.76,73,27.27
STU087,Pratik Menon,10,2024-06-25,NEET Mock 10,294,728,40.38,74,26.26
STU089,Pinki Saxena,10,2024-06-25,NEET Mock 10,292,728,40.11,75,25.25
STU061,Ajay Chaturvedi,10,2024-06-25,NEET Mock 10,288,728,39.56,76,24.24
STU031,Pooja Yadav,10,2024-06-25,NEET Mock 10,287,728,39.42,77,23.23
STU067,Puja Pillai,10,2024-06-25,NEET Mock 10,285,728,39.15,78,22.22
STU008,Lata Pandey,10,2024-06-25,NEET Mock 10,281,728,38.6,79,21.21
STU074,Diya Tripathi,10,2024-06-25,NEET Mock 10,279,728,38.32,80,20.2
STU090,Neha Subramaniam,10,2024-06-25,NEET Mock 10,279,728,38.32,81,19.19
STU076,Pratik Nair,10,2024-06-25,NEET Mock 10,278,728,38.19,82,18.18
STU091,Arnav Iyer,10,2024-06-25,NEET Mock 10,278,728,38.19,83,17.17
STU058,Varun Bhat,10,2024-06-25,NEET Mock 10,276,728,37.91,84,16.16
STU068,Dev Joshi,10,2024-06-25,NEET Mock 10,271,728,37.23,85,15.15
STU072,Sunita Singh,10,2024-06-25,NEET Mock 10,270,728,37.09,86,14.14
STU011,Sunita Saxena,10,2024-06-25,NEET Mock 10,268,728,36.81,87,13.13
STU080,Priya Krishnan,10,2024-06-25,NEET Mock 10,268,728,36.81,88,12.12
STU030,Tanvi Mehta,10,2024-06-25,NEET Mock 10,263,728,36.13,89,11.11
STU086,Dhruv Pillai,10,2024-06-25,NEET Mock 10,256,728,35.16,90,10.1
STU099,Sai Bhat,10,2024-06-25,NEET Mock 10,253,728,34.75,91,9.09
STU053,Sneha Reddy,10,2024-06-25,NEET Mock 10,252,728,34.62,92,8.08
STU071,Pinki Krishnan,10,2024-06-25,NEET Mock 10,243,728,33.38,93,7.07
STU065,Pawan Agarwal,10,2024-06-25,NEET Mock 10,227,728,31.18,94,6.06
STU025,Advik Kumar,10,2024-06-25,NEET Mock 10,226,728,31.04,95,5.05
STU024,Kabir Pillai,10,2024-06-25,NEET Mock 10,225,728,30.91,96,4.04
STU034,Shaurya Mehta,10,2024-06-25,NEET Mock 10,205,728,28.16,97,3.03
STU044,Meena Tiwari,10,2024-06-25,NEET Mock 10,202,728,27.75,98,2.02
STU092,Lokesh Iyer,10,2024-06-25,NEET Mock 10,197,728,27.06,99,1.01
STU055,Naman Iyer,10,2024-06-25,NEET Mock 10,190,728,26.1,100,0.0
